ZCTA20,TOTPOP,MEDFAMINC
49030,2486,74457.0
49031,8316,82500.0
49032,3232,73472.0
49033,1790,92583.0
49034,2128,76776.0
49036,24990,70736.0
49037,20687,51175.0
49038,8577,84353.0
49040,3436,79762.0
49042,4747,72500.0
49043,2166,32880.0
49045,5434,73168.0
49046,7202,103487.0
49047,14350,64575.0
49048,23626,68222.0
49050,1428,80662.0
49051,2970,88929.0
49052,994,60208.0
49053,7559,92470.0
49055,6195,79583.0
49056,3751,61250.0
49057,6393,55647.0
49058,19153,83180.0
49060,2604,
49061,1818,73684.0
49063,120,
49064,3744,69766.0
49065,7268,80149.0
49066,645,65500.0
49067,3938,80047.0
49068,15147,99954.0
49070,2175,80066.0
49071,11477,107423.0
49072,2753,87875.0
49073,5035,69057.0
49074,223,
49075,166,96000.0
49076,4112,78179.0
49078,10464,89423.0
49079,13469,85778.0
49080,15516,87631.0
49082,6207,80347.0
49083,7780,118505.0
49084,13,
49085,23778,115820.0
49087,6168,111382.0
49088,3794,109663.0
49089,2100,66902.0
49090,13714,85709.0
49091,19831,71512.0
49092,1945,75577.0
49093,18445,73819.0
49094,3682,69250.0
49095,2357,94125.0
49096,2976,82069.0
49097,11448,89566.0
49098,5929,65848.0
49099,5724,84393.0
49101,2897,111250.0
49102,1530,80500.0
49103,11136,80981.0
49104,479,
49106,5135,91603.0
49107,10534,72549.0
49111,3397,73624.0
49112,10299,84967.0
49113,1732,68542.0
49115,110,
49116,111,
49117,3390,112500.0
49119,134,51563.0
49120,36792,75911.0
49125,2167,84844.0
49126,1430,66875.0
49127,11223,107470.0
49128,3422,92917.0
49129,602,120833.0
49130,1282,86552.0
49201,49509,85620.0
49202,18234,56004.0
49203,37004,65333.0
49220,2795,78205.0
49221,41209,68174.0
49224,13280,55595.0
49227,1194,61953.0
49228,5381,79504.0
49229,3378,90391.0
49230,10089,98017.0
49232,2742,65294.0
49233,2889,110236.0
49234,2580,113906.0
49235,2059,84432.0
49236,5036,84444.0
49237,3080,68438.0
49238,1945,78348.0
49240,9379,101722.0
49241,1859,102841.0
49242,14718,70285.0
49245,4445,60595.0
49246,3786,73250.0
49247,5427,72156.0
49248,883,68264.0
49249,3350,82056.0
49250,5825,70787.0
49251,6445,96686.0
49252,2475,60781.0
49253,2676,94583.0
49254,3803,93750.0
49255,2124,59821.0
49256,3694,64844.0
49258,10,
49259,2684,70806.0
49261,278,
49262,1238,63750.0
49263,0,
49264,1718,84904.0
49265,5129,92604.0
49266,3338,80833.0
49267,4024,95034.0
49268,1179,92596.0
49269,5643,89808.0
49270,5634,104014.0
49271,1946,72500.0
49272,2502,84038.0
49274,3727,68309.0
49276,873,100417.0
49277,2913,87340.0
49279,889,84643.0
49282,71,
49283,4398,106250.0
49284,2764,73162.0
49285,6106,77500.0
49286,14624,88580.0
49287,2099,100469.0
49288,1518,69489.0
49289,81,103125.0
49301,20092,178441.0
49302,9582,125489.0
49303,928,70114.0
49304,4614,53074.0
49305,2397,63167.0
49306,10847,120913.0
49307,18169,74298.0
49309,1552,63194.0
49310,2952,66400.0
49312,160,33750.0
49315,25397,115860.0
49316,25291,111408.0
49318,1326,79375.0
49319,18658,91561.0
49320,239,66518.0
49321,15740,86044.0
49322,1147,70781.0
49323,10852,98583.0
49325,2481,86210.0
49326,3767,72422.0
49327,8712,73125.0
49328,3962,85435.0
49329,9056,83854.0
49330,5681,78547.0
49331,17522,108212.0
49332,3405,66310.0
49333,12928,108994.0
49335,140,
49336,4360,60697.0
49337,13155,72540.0
49338,1586,70625.0
49339,2234,81481.0
49340,2382,68580.0
49341,39094,118273.0
49342,1508,67946.0
49343,6062,85458.0
49344,3896,95795.0
49345,13155,84939.0
49346,4984,79136.0
49347,1546,92692.0
49348,13280,82973.0
49349,7672,62233.0
49401,28358,97646.0
49402,1517,65192.0
49403,2604,94583.0
49404,8917,84375.0
49405,1705,69231.0
49406,781,145833.0
49408,10582,77283.0
49409,99,
49410,1837,64792.0
49411,1572,78056.0
49412,12180,69877.0
49415,6529,83646.0
49417,33104,95269.0
49418,30419,101919.0
49419,8483,96250.0
49420,6145,67861.0
49421,5823,60984.0
49423,46467,90966.0
49424,48493,94971.0
49425,3510,64732.0
49426,40410,114654.0
49428,27793,101674.0
49430,50,
49431,17121,79839.0
49434,14,
49435,3983,95386.0
49436,1672,67750.0
49437,6515,84071.0
49440,1297,73333.0
49441,36649,75519.0
49442,45137,56452.0
49443,67,
49444,26309,60551.0
49445,21611,89492.0
49446,2349,73679.0
49448,4405,92250.0
49449,2703,78352.0
49450,3062,54250.0
49451,6386,78452.0
49452,2231,70069.0
49453,2746,104375.0
49454,4783,73050.0
49455,5149,66979.0
49456,19568,107159.0
49457,11119,76571.0
49458,134,58393.0
49459,1647,60046.0
49460,8987,100625.0
49461,9362,86250.0
49464,29027,105962.0
49503,37471,71627.0
49504,40686,81857.0
49505,32325,80946.0
49506,33877,127679.0
49507,39899,58862.0
49508,42515,77641.0
49509,28549,71054.0
49512,19141,94706.0
49519,28070,80098.0
49525,30509,104468.0
49534,23008,91381.0
49544,9977,97917.0
49546,34308,118699.0
49548,34615,64444.0
49601,22300,75216.0
49611,403,79135.0
49612,1400,86607.0
49613,570,92212.0
49614,3029,81806.0
49615,3946,90461.0
49616,2225,60417.0
49617,3166,84344.0
49618,848,56250.0
49619,1031,59205.0
49620,2813,71081.0
49621,3749,91250.0
49622,2439,74688.0
49623,1193,67917.0
49625,1202,65375.0
49626,202,56250.0
49627,267,80313.0
49628,225,121875.0
49629,2067,95640.0
49630,1472,115149.0
49631,5520,53274.0
49632,1053,58958.0
49633,3208,81250.0
49634,172,100208.0
49635,3328,90114.0
49636,584,102292.0
49637,3605,82135.0
49638,954,62727.0
49639,2442,63063.0
49640,1255,85000.0
49642,1013,
49643,7483,93794.0
49644,1920,66875.0
49645,1802,65667.0
49646,8561,67273.0
49648,2572,93992.0
49649,7184,75363.0
49650,3459,98750.0
49651,7647,69707.0
49653,1672,89500.0
49654,702,109219.0
49655,3333,65268.0
49656,1731,59018.0
49657,3743,76932.0
49659,7131,64800.0
49660,14739,80138.0
49663,6045,62800.0
49664,2071,100893.0
49665,4108,60337.0
49667,666,51250.0
49668,3370,61289.0
49670,1732,107708.0
49674,191,116607.0
49675,743,95625.0
49676,3459,78071.0
49677,7351,72428.0
49679,1351,71818.0
49680,2170,73750.0
49682,4543,106000.0
49683,2002,70921.0
49684,21171,98669.0
49685,21120,85364.0
49686,25282,93254.0
49688,2331,72857.0
49689,1610,73750.0
49690,6558,108493.0
49696,10353,97054.0
49701,739,76607.0
49705,911,76250.0
49706,4857,66806.0
49707,22009,61305.0
49709,3361,62333.0
49710,330,71250.0
49712,8250,85962.0
49713,2178,75341.0
49715,3424,78750.0
49716,967,95000.0
49717,68,
49718,703,46750.0
49719,1389,82279.0
49720,9109,86768.0
49721,14034,69417.0
49722,45,
49724,1151,84000.0
49725,592,66429.0
49726,1001,80417.0
49727,6731,86098.0
49728,368,56833.0
49729,1463,85563.0
49730,2115,81792.0
49733,1657,72981.0
49735,20570,81578.0
49736,487,68750.0
49738,9567,75750.0
49740,7451,97661.0
49743,890,57625.0
49744,900,75714.0
49745,950,58359.0
49746,3543,57974.0
49747,2068,66875.0
49748,165,68021.0
49749,4527,85216.0
49751,2063,74886.0
49752,1018,80048.0
49753,1766,64375.0
49755,1753,72500.0
49756,3805,59167.0
49757,836,87321.0
49759,1450,67917.0
49760,694,66750.0
49762,577,66667.0
49764,0,
49765,4505,60139.0
49766,2405,81667.0
49768,441,52500.0
49769,1710,64034.0
49770,17555,97037.0
49774,1766,89875.0
49775,44,99375.0
49776,1504,62917.0
49777,1899,96346.0
49779,4626,68750.0
49780,1638,87264.0
49781,3628,69423.0
49782,657,83438.0
49783,18905,78465.0
49784,1327,
49788,4309,45000.0
49791,215,63958.0
49793,126,62917.0
49795,1972,61797.0
49796,375,111477.0
49799,2126,53947.0
49801,11504,74081.0
49802,6034,62536.0
49805,516,88456.0
49806,621,80833.0
49807,3072,78182.0
49808,414,61563.0
49812,808,72500.0
49814,1198,82609.0
49815,205,87292.0
49816,768,75833.0
49817,627,83333.0
49818,1225,79792.0
49820,200,
49821,1292,71750.0
49822,225,
49825,278,58500.0
49826,256,56133.0
49827,1203,42367.0
49829,16869,62050.0
49831,569,80417.0
49833,119,47115.0
49834,583,80833.0
49835,757,72679.0
49836,1051,83125.0
49837,9899,87137.0
49838,391,63750.0
49839,309,47969.0
49840,707,68864.0
49841,7093,76580.0
49847,1070,78750.0
49848,94,60625.0
49849,12069,79070.0
49852,133,
49853,1100,72083.0
49854,6172,72344.0
49855,33075,85737.0
49858,11911,70589.0
49861,561,79583.0
49862,4524,68672.0
49863,186,
49864,32,71875.0
49866,8233,88293.0
49868,4401,64290.0
49870,3510,89801.0
49871,499,59375.0
49872,226,66875.0
49873,99,100833.0
49874,997,76786.0
49876,1262,68462.0
49877,10,
49878,3204,77500.0
49879,1093,60833.0
49880,1135,72407.0
49881,357,
49883,173,48313.0
49884,567,56500.0
49885,1820,86375.0
49886,543,92917.0
49887,2758,66000.0
49891,619,66339.0
49892,2057,83036.0
49893,1361,85994.0
49894,912,64375.0
49895,873,55764.0
49896,1702,72228.0
49901,273,80417.0
49902,210,61250.0
49903,194,41250.0
49905,2349,92083.0
49908,3104,64450.0
49910,239,
49911,2769,70574.0
49912,859,75625.0
49913,7238,59539.0
49915,576,52222.0
49916,2980,97679.0
49917,312,58750.0
49918,100,76875.0
49919,101,45625.0
49920,4207,71029.0
49921,362,85114.0
49922,888,67917.0
49925,647,74271.0
49927,390,66607.0
49929,219,64063.0
49930,7266,98333.0
49931,10282,83368.0
49934,780,77292.0
49935,5943,69256.0
49938,7636,64052.0
49942,69,
49945,2816,73452.0
49946,3868,67019.0
49947,823,57159.0
49948,599,59333.0
49950,981,74375.0
49952,133,70694.0
49953,2274,66154.0
49955,449,63958.0
49958,839,58333.0
49959,347,70000.0
49960,226,41346.0
49961,141,68750.0
49962,219,80625.0
49963,523,59773.0
49965,501,77250.0
49967,356,69375.0
49968,2124,64653.0
49969,1039,77813.0
49970,277,78542.0
49971,415,53125.0
50001,575,132344.0
50002,1505,94375.0
50003,9263,122676.0
50005,859,70640.0
50006,1586,80208.0
50007,489,158125.0
50008,771,74583.0
50009,21402,100635.0
50010,33397,92467.0
50012,2061,
50013,4349,
50014,31376,124728.0
50020,1281,101528.0
50021,27375,115711.0
50022,8664,84238.0
50023,45195,119383.0
50025,2937,78542.0
50026,438,76250.0
50027,288,52981.0
50028,1776,98750.0
50029,550,54583.0
50031,57,98036.0
50032,702,
50033,12,
50034,437,73333.0
50035,9507,122640.0
50036,16418,97557.0
50038,247,75833.0
50039,547,82823.0
50040,138,46250.0
50041,98,
50042,200,61250.0
50044,887,74722.0
50046,1652,119063.0
50047,6635,100496.0
50048,776,84063.0
50049,6449,76939.0
50050,743,73438.0
50051,277,56302.0
50052,82,101667.0
50054,3099,92333.0
50055,1260,123750.0
50056,1190,98875.0
50057,244,141000.0
50058,1869,81983.0
50060,2444,72330.0
50061,2310,149167.0
50062,859,63625.0
50063,2553,122037.0
50064,129,88490.0
50065,608,53229.0
50066,218,60357.0
50067,265,
50068,279,92708.0
50069,1009,92232.0
50070,1250,102650.0
50071,889,95625.0
50072,2892,112024.0
50073,959,77986.0
50074,195,117500.0
50075,749,82708.0
50076,1463,57917.0
50078,102,51667.0
50101,68,161250.0
50102,127,
50103,400,62857.0
50104,93,57188.0
50105,1235,124141.0
50106,1182,92366.0
50107,756,52750.0
50108,438,39271.0
50109,3407,145547.0
50110,35,86875.0
50111,15745,114985.0
50112,11827,101150.0
50115,2782,88750.0
50116,191,66667.0
50117,145,58500.0
50118,782,97500.0
50119,356,98333.0
50120,537,133843.0
50122,1511,112679.0
50123,858,79352.0
50124,4539,134101.0
50125,20364,103741.0
50126,6402,76515.0
50127,0,
50128,429,83462.0
50129,5208,91050.0
50130,1567,92583.0
50131,23967,132500.0
50132,389,77188.0
50133,459,87905.0
50134,915,77250.0
50135,1658,76429.0
50136,408,86250.0
50137,90,198125.0
50138,12086,77065.0
50139,1003,78875.0
50140,2973,66932.0
50141,499,89559.0
50142,790,85278.0
50143,546,104722.0
50144,2579,72372.0
50145,116,107750.0
50146,467,56563.0
50147,338,81131.0
50148,376,79375.0
50149,843,91250.0
50150,885,82292.0
50151,636,83500.0
50152,153,93750.0
50153,852,98750.0
50154,612,89583.0
50155,132,90000.0
50156,4644,98243.0
50157,705,59300.0
50158,31047,83519.0
50160,579,64167.0
50161,2016,100260.0
50162,1302,99833.0
50163,663,72222.0
50164,679,76688.0
50165,33,
50166,2016,103009.0
50167,837,75000.0
50168,831,96042.0
50169,3037,101600.0
50170,2874,97011.0
50171,2440,76103.0
50173,716,91250.0
50174,1431,67266.0
50201,8291,103380.0
50206,500,115357.0
50207,2313,97563.0
50208,20339,70316.0
50210,1570,116458.0
50211,15120,115970.0
50212,3053,99363.0
50213,7448,70682.0
50214,730,156298.0
50216,2844,101488.0
50217,500,74886.0
50218,305,85625.0
50219,13940,101508.0
50220,9037,73943.0
50222,373,96667.0
50223,364,42500.0
50225,3211,85529.0
50226,7144,153357.0
50227,103,36583.0
50228,2688,94375.0
50229,1392,109250.0
50230,916,87727.0
50231,157,92500.0
50232,650,89167.0
50233,1480,79632.0
50234,482,95417.0
50235,391,93000.0
50236,1768,125000.0
50237,3085,115417.0
50238,1168,78107.0
50239,139,81875.0
50240,2335,104808.0
50241,131,
50242,478,126042.0
50243,382,77778.0
50244,1900,134000.0
50246,716,81979.0
50247,2411,107569.0
50248,4048,112039.0
50249,1404,59688.0
50250,2480,90208.0
50251,1478,108056.0
50252,244,134792.0
50254,288,94000.0
50255,56,52250.0
50256,519,94688.0
50257,1131,98214.0
50258,831,82917.0
50261,2866,145625.0
50262,174,39861.0
50263,25635,146530.0
50264,493,66667.0
50265,33222,105989.0
50266,35508,126425.0
50268,1101,65833.0
50269,133,61875.0
50271,623,97344.0
50272,139,81250.0
50273,8866,98088.0
50274,132,74063.0
50275,444,77778.0
50276,2248,108047.0
50277,484,101912.0
50278,851,80938.0
50309,9307,121016.0
50310,31976,82097.0
50311,15869,83828.0
50312,15498,143490.0
50313,18291,64915.0
50314,10086,46096.0
50315,36355,70928.0
50316,16647,53338.0
50317,35466,72206.0
50319,0,
50320,23709,91621.0
50321,7941,94531.0
50322,31917,105337.0
50323,16511,189466.0
50324,5200,102969.0
50325,18576,139959.0
50327,12672,100030.0
50401,28909,79453.0
50420,403,71250.0
50421,2923,67212.0
50423,2490,77577.0
50424,1532,92500.0
50426,79,68125.0
50427,137,
50428,9119,101912.0
50430,333,90781.0
50431,206,71250.0
50432,261,97500.0
50433,181,95294.0
50434,448,95833.0
50435,687,66287.0
50436,5879,79948.0
50438,3989,88133.0
50439,340,95250.0
50440,340,110714.0
50441,5321,66025.0
50444,333,81607.0
50446,522,94306.0
50447,1261,79500.0
50448,630,67105.0
50449,886,69573.0
50450,2839,85984.0
50451,414,72500.0
50452,971,73375.0
50453,535,68125.0
50454,82,
50455,359,83750.0
50456,1783,82423.0
50457,463,58750.0
50458,2297,104261.0
50459,3046,90341.0
50460,713,82188.0
50461,5068,85481.0
50464,512,81500.0
50465,187,65000.0
50466,2042,80644.0
50467,103,67292.0
50468,1553,95388.0
50469,1647,83281.0
50470,223,59375.0
50471,680,91875.0
50472,2506,105476.0
50473,171,118500.0
50475,1563,99063.0
50476,702,69583.0
50477,215,71827.0
50478,788,82000.0
50479,736,77143.0
50480,905,75179.0
50482,692,90417.0
50483,765,92750.0
50484,313,88125.0
50501,28530,81077.0
50510,994,87361.0
50511,7041,81279.0
50514,1089,79063.0
50515,271,99375.0
50516,708,84783.0
50517,909,72273.0
50518,350,90577.0
50519,678,78571.0
50520,177,76538.0
50521,17,
50522,922,99583.0
50523,667,99519.0
50524,523,97788.0
50525,3404,75524.0
50527,106,61250.0
50528,344,120417.0
50529,966,83542.0
50530,1230,88542.0
50531,232,
50532,877,71875.0
50533,3931,64760.0
50535,990,88393.0
50536,4304,77284.0
50538,562,63125.0
50539,453,73393.0
50540,1217,105114.0
50541,979,72250.0
50542,949,81250.0
50543,1243,84773.0
50544,537,70278.0
50545,150,
50546,339,96875.0
50548,5591,82973.0
50551,45,
50552,75,91250.0
50554,1674,71875.0
50556,110,80417.0
50557,763,84808.0
50558,742,89423.0
50559,283,51250.0
50560,709,63000.0
50561,592,66181.0
50562,394,110208.0
50563,2468,93750.0
50565,381,90714.0
50566,454,83750.0
50567,206,85938.0
50568,1583,84861.0
50569,650,93125.0
50570,152,73750.0
50571,254,69375.0
50573,68,75625.0
50574,2160,88929.0
50575,649,72656.0
50576,251,76042.0
50577,383,68529.0
50578,687,68281.0
50579,3153,73843.0
50581,764,50357.0
50582,178,81250.0
50583,2387,87750.0
50585,1207,79028.0
50586,235,53625.0
50588,13263,89043.0
50590,870,72750.0
50591,309,66250.0
50592,141,93409.0
50593,32,72917.0
50594,201,93750.0
50595,8823,75469.0
50597,1312,87383.0
50598,888,86875.0
50599,470,97708.0
50601,2468,77717.0
50602,1382,93077.0
50603,342,65000.0
50604,1618,80417.0
50605,139,71563.0
50606,880,62148.0
50607,417,70833.0
50608,43,
50609,381,85956.0
50611,364,100694.0
50612,365,94524.0
50613,43732,107471.0
50616,9544,87442.0
50619,2099,81875.0
50620,55,86250.0
50621,1641,91146.0
50622,3179,116125.0
50623,150,82813.0
50624,1694,110833.0
50625,1005,75104.0
50626,1560,91250.0
50627,3263,78384.0
50628,1183,74886.0
50629,2374,99375.0
50630,1568,90729.0
50631,250,54063.0
50632,1296,82305.0
50633,344,91292.0
50634,770,99732.0
50635,1344,93417.0
50636,2038,67083.0
50638,3330,90096.0
50641,1446,81250.0
50642,498,104688.0
50643,3063,121216.0
50644,8705,87352.0
50645,1391,72422.0
50647,2032,113188.0
50648,4044,99958.0
50649,16,
50650,693,63051.0
50651,3608,102829.0
50652,118,76667.0
50653,504,108750.0
50654,328,82083.0
50655,760,84583.0
50657,122,93750.0
50658,2427,80774.0
50659,5986,86818.0
50660,1234,90875.0
50662,6499,57944.0
50664,131,167903.0
50665,2677,81528.0
50666,720,74494.0
50667,810,70938.0
50668,1159,98500.0
50669,2358,107143.0
50670,2378,83802.0
50671,179,88194.0
50672,420,81833.0
50673,245,90938.0
50674,3539,94911.0
50675,2316,80898.0
50676,2095,106406.0
50677,12746,96875.0
50680,1124,76667.0
50681,447,68750.0
50682,1649,89271.0
50701,30128,78703.0
50702,20818,73533.0
50703,18587,54295.0
50707,7307,67067.0
50801,8957,76860.0
50830,1969,84712.0
50831,29,
50833,2139,77025.0
50835,61,43929.0
50836,308,85938.0
50837,342,98750.0
50839,59,65893.0
50840,617,66250.0
50841,2379,90263.0
50842,73,56875.0
50843,487,53393.0
50845,814,83487.0
50846,1149,82885.0
50847,64,
50848,289,50000.0
50849,2395,92500.0
50851,2238,72454.0
50853,693,85000.0
50854,2414,87576.0
50857,161,107500.0
50858,796,88750.0
50859,823,87000.0
50860,156,65625.0
50861,309,130300.0
50862,99,66250.0
50863,194,126500.0
50864,1745,75833.0
51001,2370,74389.0
51002,2819,83958.0
51003,1761,101667.0
51004,863,64883.0
51005,1486,79219.0
51006,1201,93409.0
51007,569,133333.0
51008,168,101250.0
51009,166,73125.0
51010,411,92396.0
51011,77,61563.0
51012,6518,93042.0
51014,534,87625.0
51015,71,
51016,1118,74286.0
51018,613,87563.0
51019,566,71974.0
51020,574,80625.0
51022,993,89255.0
51023,3469,89063.0
51024,2125,106532.0
51025,1958,79342.0
51026,1057,87821.0
51027,1421,96337.0
51028,2027,90625.0
51029,280,92500.0
51030,1586,113646.0
51031,12595,89096.0
51033,460,69375.0
51034,1653,92500.0
51035,1577,101136.0
51036,676,121389.0
51037,293,90577.0
51038,1763,100000.0
51039,2648,115619.0
51040,3422,63056.0
51041,7016,94036.0
51044,216,85766.0
51045,113,108333.0
51046,1432,95125.0
51047,690,103158.0
51048,525,88864.0
51049,502,58281.0
51050,3043,100568.0
51051,62,48542.0
51052,1001,98750.0
51053,1129,74479.0
51054,5416,115357.0
51055,1271,106333.0
51056,464,68958.0
51058,982,85000.0
51060,557,66364.0
51061,330,96563.0
51062,356,126250.0
51063,1144,76875.0
51101,1070,
51103,17005,63125.0
51104,22759,89189.0
51105,11214,57798.0
51106,27652,102525.0
51108,5555,101354.0
51109,3619,83125.0
51111,124,
51201,6278,92419.0
51230,578,71711.0
51231,621,101094.0
51232,774,82708.0
51234,1179,101750.0
51235,1012,71250.0
51237,1700,82554.0
51238,1401,80469.0
51239,3115,88966.0
51240,1629,92857.0
51241,2237,112060.0
51242,343,89375.0
51243,663,86250.0
51244,147,79375.0
51245,1096,84265.0
51246,4007,80977.0
51247,4887,90684.0
51248,1712,71818.0
51249,3388,80824.0
51250,9667,103076.0
51301,12326,81453.0
51331,1017,110865.0
51333,394,98500.0
51334,6992,77123.0
51338,933,78438.0
51340,93,95417.0
51341,39,101250.0
51342,1315,96719.0
51343,284,118250.0
51345,418,82188.0
51346,2201,80938.0
51347,1621,95714.0
51350,443,72159.0
51351,4812,91806.0
51354,1090,76250.0
51355,877,100250.0
51357,744,88125.0
51358,1259,93333.0
51360,8533,96942.0
51363,143,57125.0
51364,708,
51365,423,67083.0
51366,303,115526.0
51401,12174,94138.0
51430,1273,76250.0
51431,463,98393.0
51432,35,62188.0
51433,606,75260.0
51436,980,91000.0
51439,771,65714.0
51440,287,65833.0
51441,457,65625.0
51442,9648,64239.0
51443,1377,90208.0
51444,338,85192.0
51445,2526,82222.0
51446,483,83472.0
51447,152,110583.0
51448,620,57500.0
51449,2020,76774.0
51450,1448,105682.0
51451,58,
51452,171,80000.0
51453,537,76927.0
51454,1409,112847.0
51455,2241,100865.0
51458,1167,85227.0
51459,65,42500.0
51460,59,113333.0
51461,1187,74000.0
51462,949,67361.0
51463,484,65917.0
51465,723,74375.0
51466,1286,100938.0
51467,531,81964.0
51501,35400,68800.0
51503,37081,96526.0
51510,3780,79688.0
51520,218,55919.0
51521,1857,86042.0
51523,370,90313.0
51525,1003,86250.0
51526,1560,100000.0
51527,395,61838.0
51528,642,97500.0
51529,1992,72750.0
51530,629,56957.0
51531,784,83571.0
51532,685,69167.0
51533,843,76250.0
51534,9435,107692.0
51535,1730,88750.0
51536,418,81750.0
51537,6852,92067.0
51540,304,106250.0
51541,491,68750.0
